customer_id,first_name,last_name,gender,marital_status,email,country,join_date,birthdate
5084,Mark,Werner,Other,Single,mark.werner@gmail.com,Germany,2024-07-08,1961-01-29
5085,Victoria,Erickson,Female,Married,victoria.erickson@yahoo.com,UK,2022-11-14,1954-01-02
5086,Nicholas,Thompson,Male,Divorced,nicholas.thompson@hotmail.com,Australia,2025-01-10,1979-03-08
5087,Mike,Sandoval,Other,Single,mike.sandoval@yahoo.com,USA,2025-05-22,1987-07-10
5088,Melanie,Ewing,Other,Married,melanie.ewing@yahoo.com,Canada,2021-06-03,1964-09-26
5089,Jonathan,Nicholson,Other,Married,jonathan.nicholson@hotmail.com,Canada,2022-08-18,1962-07-30
5090,Mark,Evans,Other,Married,mark.evans@gmail.com,Australia,2022-11-11,1996-05-07
5091,Ryan,Cooper,Male,Divorced,ryan.cooper@yahoo.com,USA,2021-10-07,1982-04-04
5092,Jasmine,Harris,Male,Single,jasmine.harris@gmail.com,UK,2021-12-27,1984-09-14
5093,Robert,Boyd,Other,Single,robert.boyd@outlook.com,Canada,2021-12-12,1972-04-18
5094,Sara,Turner,Male,Married,sara.turner@outlook.com,Canada,2022-07-18,2000-06-16
5095,Michael,Campbell,Female,Single,michael.campbell@gmail.com,Canada,2023-10-03,1991-06-25
5096,Angela,Morris,Other,Divorced,angela.morris@gmail.com,Germany,2020-08-12,1980-05-22
5097,Jerry,Scott,Other,Divorced,jerry.scott@outlook.com,Australia,2023-01-08,1982-09-12
5098,Thomas,Glass,Other,Married,thomas.glass@gmail.com,Germany,2024-12-06,1970-09-07
5099,Evan,Hernandez,Female,Married,evan.hernandez@yahoo.com,Germany,2025-02-07,1983-10-09
5100,Jeff,Powers,Male,Widowed,jeff.powers@outlook.com,USA,2023-12-06,1978-03-25
5101,Jessica,Bond,Other,Married,jessica.bond@outlook.com,UK,2022-04-13,1979-05-11
5102,Erin,Brown,Other,Married,erin.brown@yahoo.com,UK,2024-06-28,1994-08-03
5103,Penny,French,Other,Widowed,penny.french@gmail.com,Canada,2025-04-25,1951-09-05
5104,Taylor,Boone,Male,Married,taylor.boone@outlook.com,Germany,2020-11-02,1997-03-18
5105,Perry,Frost,Female,Widowed,perry.frost@gmail.com,Canada,2025-07-16,1971-01-24
5106,Jennifer,Harper,Female,Divorced,jennifer.harper@gmail.com,UK,2024-02-10,1955-06-20
5107,Elizabeth,English,Male,Married,elizabeth.english@gmail.com,Canada,2025-01-24,1954-05-11
5108,Katherine,Young,Other,Divorced,katherine.young@outlook.com,Australia,2021-03-09,1951-06-12
5109,Steven,Santos,Male,Widowed,steven.santos@yahoo.com,UK,2020-09-07,1990-02-04
5110,Lisa,Miller,Male,Widowed,lisa.miller@hotmail.com,Germany,2025-06-26,1959-08-05
5111,Brian,Carroll,Female,Single,brian.carroll@hotmail.com,Germany,2024-10-20,1971-01-25
5112,Krista,Burton,Male,Single,krista.burton@gmail.com,USA,2023-02-23,1945-10-28
5113,Bethany,Williams,Female,Divorced,bethany.williams@gmail.com,UK,2025-03-24,1994-12-27
5114,Crystal,Martin,Female,Widowed,crystal.martin@outlook.com,Canada,2024-03-09,1958-03-22
5115,Rebecca,Moody,Male,Married,rebecca.moody@outlook.com,Australia,2022-09-16,2004-09-11
5116,Gail,Jones,Male,Divorced,gail.jones@yahoo.com,Canada,2025-05-21,1999-10-04
5117,Joyce,Parker,Female,Divorced,joyce.parker@gmail.com,USA,2023-02-03,1967-02-28
5118,Michele,Garcia,Female,Married,michele.garcia@hotmail.com,UK,2024-01-19,1972-04-27
5119,Mckenzie,Ballard,Female,Divorced,mckenzie.ballard@yahoo.com,Canada,2025-02-26,2003-02-22
5120,Vincent,Smith,Female,Single,vincent.smith@outlook.com,Australia,2020-11-20,1982-11-01
5121,Haley,Briggs,Other,Single,haley.briggs@gmail.com,USA,2020-08-11,1956-10-05
5122,Nicholas,Riggs,Female,Married,nicholas.riggs@outlook.com,Germany,2022-10-30,1997-05-06
5123,Joseph,Joyce,Other,Widowed,joseph.joyce@gmail.com,UK,2021-09-11,1961-02-25
5124,Charles,Burgess,Female,Widowed,charles.burgess@yahoo.com,USA,2021-08-11,1954-04-06
5125,Eric,Washington,Other,Divorced,eric.washington@hotmail.com,Germany,2023-10-22,1945-06-12
5126,Theresa,Diaz,Other,Widowed,theresa.diaz@gmail.com,USA,2023-02-21,1944-10-15
5127,Ruth,Hampton,Other,Single,ruth.hampton@gmail.com,Germany,2020-11-03,1993-12-15
5128,Mike,Hickman,Male,Widowed,mike.hickman@yahoo.com,UK,2022-06-19,1977-12-06
5129,Victoria,Greene,Female,Divorced,victoria.greene@gmail.com,Germany,2022-04-09,1978-05-06
5130,Matthew,Wells,Male,Single,matthew.wells@hotmail.com,USA,2022-11-19,1946-03-13
5131,Ashley,Johnson,Other,Widowed,ashley.johnson@hotmail.com,Germany,2025-06-25,1946-04-26
5132,Mary,Moore,Female,Divorced,mary.moore@yahoo.com,Australia,2021-08-05,1945-07-17
5133,Deanna,Reyes,Other,Married,deanna.reyes@gmail.com,UK,2020-12-26,1992-06-09
5134,Kimberly,Williams,Other,Divorced,kimberly.williams@outlook.com,UK,2021-07-12,1953-02-03
5135,Fred,Lang,Male,Married,fred.lang@hotmail.com,UK,2020-12-22,1970-11-02
5136,Ryan,Flores,Female,Married,ryan.flores@gmail.com,Germany,2022-06-25,1970-04-27
5137,William,Warren,Male,Married,william.warren@yahoo.com,Germany,2023-08-05,1944-10-30
5138,Kelly,Terrell,Female,Single,kelly.terrell@outlook.com,USA,2021-10-04,1971-12-27
5139,David,Newton,Female,Single,david.newton@hotmail.com,Germany,2023-05-05,1989-11-01
5140,Jeremy,Hayes,Male,Single,jeremy.hayes@hotmail.com,Germany,2022-12-19,1982-06-23
5141,Linda,Grant,Male,Widowed,linda.grant@gmail.com,UK,2020-10-03,1968-09-29
5142,Julia,Mclaughlin,Male,Single,julia.mclaughlin@yahoo.com,UK,2022-08-13,1952-06-17
5143,Zachary,Walker,Other,Widowed,zachary.walker@outlook.com,Canada,2023-08-07,1954-04-15
5144,Scott,Ortega,Female,Married,scott.ortega@hotmail.com,Germany,2023-10-27,1978-03-02
5145,Lisa,Hall,Other,Single,lisa.hall@outlook.com,USA,2022-11-29,1966-07-13
5146,Tim,Miller,Female,Married,tim.miller@hotmail.com,Australia,2021-12-13,1968-12-01
5147,Miguel,Le,Male,Married,miguel.le@yahoo.com,USA,2020-09-03,1999-12-15
5148,Paul,Perkins,Male,Divorced,paul.perkins@outlook.com,Germany,2025-03-09,1949-04-24
5149,Ashley,Dougherty,Other,Single,ashley.dougherty@outlook.com,Australia,2020-11-15,1970-08-31
5150,Charles,Sanchez,Other,Widowed,charles.sanchez@yahoo.com,Australia,2020-11-04,1970-03-02
5151,Warren,Anthony,Female,Divorced,warren.anthony@hotmail.com,Germany,2021-05-17,1998-05-17
5152,Jenna,Smith,Female,Married,jenna.smith@gmail.com,USA,2023-06-22,1966-12-31
5153,Michele,Elliott,Female,Widowed,michele.elliott@hotmail.com,USA,2024-11-24,1963-12-17
5154,Mary,Garcia,Male,Married,mary.garcia@yahoo.com,UK,2020-10-22,1964-03-05
5155,Brandon,Wilson,Female,Widowed,brandon.wilson@gmail.com,Germany,2023-04-14,1954-04-07
5156,Nicole,Smith,Female,Single,nicole.smith@gmail.com,Germany,2023-11-06,1976-03-09
5157,Candace,Brown,Male,Divorced,candace.brown@gmail.com,UK,2021-01-19,2004-01-09
5158,Brittany,Little,Male,Divorced,brittany.little@outlook.com,Canada,2023-11-13,1971-08-14
5159,Luis,Frank,Female,Married,luis.frank@hotmail.com,UK,2025-07-27,1949-08-20
5160,Joshua,Bailey,Other,Single,joshua.bailey@gmail.com,Australia,2021-07-04,2001-05-13
5161,Paul,Downs,Female,Divorced,paul.downs@yahoo.com,UK,2022-04-03,1976-06-26
5162,Anna,Guzman,Male,Widowed,anna.guzman@yahoo.com,Germany,2020-10-23,1969-07-16
5163,Carlos,Owen,Male,Married,carlos.owen@gmail.com,Germany,2025-04-04,1995-10-09
5164,Linda,Berry,Other,Divorced,linda.berry@outlook.com,Canada,2022-10-03,1969-04-25
5165,Michael,Lopez,Male,Widowed,michael.lopez@hotmail.com,Australia,2022-02-27,1948-09-30
5166,Lisa,Thornton,Male,Widowed,lisa.thornton@yahoo.com,Australia,2020-09-17,1989-12-04
5167,Samantha,Morris,Female,Divorced,samantha.morris@yahoo.com,USA,2022-05-26,1950-02-09
5168,Scott,Parsons,Other,Married,scott.parsons@outlook.com,USA,2025-02-15,1998-09-08
5169,Kyle,Watts,Other,Single,kyle.watts@outlook.com,Australia,2021-08-19,1976-06-30
5170,Mark,Hensley,Female,Married,mark.hensley@outlook.com,Germany,2024-07-01,1960-06-19
5171,Vanessa,Lopez,Other,Single,vanessa.lopez@hotmail.com,USA,2021-07-08,1957-03-02
5172,Marc,Brooks,Female,Married,marc.brooks@outlook.com,Australia,2022-07-25,1953-05-01
5173,Colin,Richardson,Male,Divorced,colin.richardson@yahoo.com,USA,2024-11-20,1998-09-15
5174,Kerry,Osborne,Other,Widowed,kerry.osborne@gmail.com,Australia,2021-05-19,1946-10-25
5175,Lisa,Gonzalez,Other,Divorced,lisa.gonzalez@hotmail.com,Australia,2022-04-03,1982-06-28
5176,Ryan,Watson,Female,Divorced,ryan.watson@outlook.com,Germany,2024-05-20,1978-09-07
5177,Patricia,Smith,Male,Single,patricia.smith@outlook.com,Canada,2021-09-03,1977-02-01
5178,Robert,Mcdowell,Female,Widowed,robert.mcdowell@hotmail.com,Australia,2022-09-01,1973-09-11
5179,Wesley,Perez,Female,Single,wesley.perez@outlook.com,UK,2025-04-09,2001-08-31
5180,Gregory,Sherman,Other,Single,gregory.sherman@gmail.com,USA,2022-04-09,1982-02-26
5181,Mark,Martinez,Female,Divorced,mark.martinez@hotmail.com,Germany,2022-07-11,1944-11-16
5182,Timothy,Wood,Other,Divorced,timothy.wood@hotmail.com,Australia,2025-02-17,1970-01-29
5183,Annette,Lowe,Other,Widowed,annette.lowe@hotmail.com,UK,2021-07-22,1971-01-14
5184,Brent,Anderson,Female,Divorced,brent.anderson@gmail.com,Germany,2024-01-04,1981-07-12
5185,Danielle,Martinez,Other,Married,danielle.martinez@yahoo.com,Australia,2023-10-11,1972-12-16
5186,Michael,Jones,Male,Widowed,michael.jones@yahoo.com,USA,2021-07-25,2001-10-13
5187,Heather,Todd,Female,Widowed,heather.todd@outlook.com,Germany,2023-01-28,1947-02-24
5188,Ryan,Robbins,Other,Divorced,ryan.robbins@yahoo.com,Australia,2022-05-03,2007-04-07
5189,Mark,Martinez,Female,Divorced,mark.martinez@hotmail.com,Germany,2023-09-14,1973-12-25
5190,Daniel,Butler,Male,Married,daniel.butler@hotmail.com,UK,2021-02-03,1965-03-22
5191,Dean,Shaw,Male,Divorced,dean.shaw@yahoo.com,USA,2025-03-04,1976-02-13
5192,William,Perez,Female,Single,william.perez@hotmail.com,Australia,2023-04-20,1993-03-24
5193,Laura,Gonzalez,Male,Divorced,laura.gonzalez@outlook.com,Canada,2023-06-12,1982-10-20
5194,Rebecca,Warren,Other,Single,rebecca.warren@gmail.com,USA,2022-03-12,1996-05-27
5195,Patrick,Bradley,Male,Divorced,patrick.bradley@yahoo.com,UK,2025-02-23,2005-12-19
5196,Sharon,Nguyen,Male,Single,sharon.nguyen@gmail.com,Germany,2022-10-18,1963-10-25
5197,Ann,Lewis,Other,Single,ann.lewis@outlook.com,Australia,2024-04-04,1971-11-08
5198,Donald,Adams,Female,Divorced,donald.adams@yahoo.com,Germany,2023-07-09,1953-08-02
5199,Kevin,Padilla,Female,Single,kevin.padilla@outlook.com,Germany,2021-05-21,2003-06-06
5200,James,Anderson,Female,Divorced,james.anderson@hotmail.com,Australia,2023-11-29,1998-03-14
5201,James,Reynolds,Other,Divorced,james.reynolds@yahoo.com,Canada,2020-08-10,1986-12-21
5202,Steven,Santos,Other,Divorced,steven.santos@gmail.com,USA,2020-10-21,1981-09-09
5203,Rebecca,Ramirez,Other,Divorced,rebecca.ramirez@hotmail.com,Australia,2021-09-02,1993-06-28
5204,Benjamin,Thornton,Male,Married,benjamin.thornton@yahoo.com,UK,2023-09-25,1980-11-11
5205,Joseph,Williams,Female,Divorced,joseph.williams@hotmail.com,UK,2021-06-07,1963-02-04
5206,Mark,Johnson,Other,Divorced,mark.johnson@gmail.com,UK,2024-04-14,2001-07-13
5207,Kristin,Boyle,Other,Widowed,kristin.boyle@hotmail.com,UK,2025-03-16,2001-11-01
5208,David,Bass,Female,Divorced,david.bass@outlook.com,Canada,2022-10-27,2003-05-20
5209,Jennifer,Booth,Male,Married,jennifer.booth@hotmail.com,Canada,2025-01-03,1981-12-14
5210,Debbie,Bender,Other,Single,debbie.bender@hotmail.com,UK,2023-01-14,1959-08-22
5211,Vanessa,Jones,Female,Widowed,vanessa.jones@gmail.com,Germany,2020-12-09,1970-05-19
5212,Katherine,Guerrero,Female,Divorced,katherine.guerrero@gmail.com,Canada,2021-10-02,1952-07-31
5213,Taylor,Fernandez,Female,Married,taylor.fernandez@hotmail.com,UK,2021-04-28,1985-11-11
5214,Laura,Warner,Female,Widowed,laura.warner@gmail.com,Canada,2024-01-16,1991-07-22
5215,Joshua,Barton,Female,Married,joshua.barton@yahoo.com,Australia,2024-04-26,1996-08-17
5216,Ryan,Olsen,Female,Widowed,ryan.olsen@outlook.com,USA,2021-08-07,1987-01-03
5217,Nathan,Mcguire,Other,Married,nathan.mcguire@hotmail.com,USA,2025-04-20,1961-06-14
5218,Renee,Brown,Other,Widowed,renee.brown@outlook.com,Germany,2022-11-04,1947-05-07
5219,Shannon,Lucas,Other,Divorced,shannon.lucas@outlook.com,UK,2022-06-23,1960-10-27
5220,Christopher,Ward,Male,Divorced,christopher.ward@hotmail.com,USA,2020-08-29,1975-02-27
5221,Crystal,West,Other,Divorced,crystal.west@outlook.com,Canada,2022-05-02,1986-02-16
5222,Christopher,Lynch,Male,Divorced,christopher.lynch@hotmail.com,Germany,2021-06-03,1947-01-18
5223,Kelly,Bennett,Other,Married,kelly.bennett@outlook.com,UK,2021-07-10,1976-07-26
5224,Nancy,Taylor,Female,Widowed,nancy.taylor@gmail.com,Germany,2024-03-17,1960-05-21
5225,Roger,Lang,Female,Divorced,roger.lang@yahoo.com,Australia,2024-09-24,1968-03-29
5226,Derek,Gomez,Female,Divorced,derek.gomez@yahoo.com,Canada,2022-12-08,1980-11-02
5227,Benjamin,West,Other,Single,benjamin.west@outlook.com,Australia,2021-04-27,2005-04-10
5228,Alexander,Collins,Female,Divorced,alexander.collins@yahoo.com,USA,2020-10-14,1980-10-15
5229,Catherine,Reyes,Male,Married,catherine.reyes@hotmail.com,Canada,2022-08-07,1966-07-31
5230,Scott,Christensen,Female,Divorced,scott.christensen@gmail.com,USA,2023-12-26,1977-11-18
5231,Gerald,Mercado,Female,Widowed,gerald.mercado@outlook.com,Germany,2021-06-27,1988-07-13
5232,Glenn,Jackson,Other,Widowed,glenn.jackson@outlook.com,Canada,2021-10-12,1975-06-20
5233,Teresa,Weeks,Female,Married,teresa.weeks@outlook.com,Canada,2022-06-13,1992-09-29
5234,Timothy,Ramsey,Other,Married,timothy.ramsey@yahoo.com,Australia,2021-11-07,1952-04-03
5235,Lauren,Ryan,Female,Divorced,lauren.ryan@yahoo.com,Canada,2025-06-26,1945-02-26
5236,Erin,Hall,Male,Widowed,erin.hall@outlook.com,UK,2023-03-10,1984-08-14
5237,Jose,Jones,Male,Married,jose.jones@gmail.com,Australia,2025-01-15,1988-12-15
5238,Melissa,Garrison,Female,Married,melissa.garrison@outlook.com,USA,2021-06-17,1971-05-03
5239,Robert,Baird,Other,Widowed,robert.baird@hotmail.com,Australia,2025-01-06,1946-08-31
5240,Bonnie,Waters,Female,Single,bonnie.waters@outlook.com,USA,2024-05-21,1944-10-19
5241,Melissa,Mckee,Female,Widowed,melissa.mckee@yahoo.com,Germany,2025-04-08,1987-03-17
5242,Norman,Martin,Other,Widowed,norman.martin@yahoo.com,Australia,2020-12-28,1984-04-20
5243,Heather,Anthony,Male,Divorced,heather.anthony@hotmail.com,USA,2023-04-25,2003-06-24
5244,Adrian,Johnson,Other,Widowed,adrian.johnson@gmail.com,UK,2023-11-30,1980-04-29
5245,Brett,Oneill,Male,Divorced,brett.oneill@hotmail.com,USA,2024-04-24,1946-08-17
5246,Jared,Price,Other,Single,jared.price@gmail.com,USA,2024-06-18,1997-02-02
5247,Sarah,Lang,Male,Single,sarah.lang@yahoo.com,UK,2021-09-02,1959-12-12
5248,Johnny,Nunez,Male,Divorced,johnny.nunez@gmail.com,Germany,2023-07-08,1974-06-06
5249,Casey,Clark,Female,Single,casey.clark@outlook.com,USA,2025-06-14,2002-04-29
5250,Rebekah,Deleon,Male,Widowed,rebekah.deleon@outlook.com,UK,2021-10-03,1980-01-17
5251,Gina,Taylor,Female,Single,gina.taylor@hotmail.com,USA,2022-12-12,1997-10-12
5252,Becky,Li,Female,Single,becky.li@outlook.com,Canada,2020-09-16,1953-11-23
5253,Juan,Frank,Male,Divorced,juan.frank@outlook.com,USA,2022-12-07,1984-06-03
5254,Timothy,Noble,Male,Married,timothy.noble@yahoo.com,UK,2020-12-16,1979-07-16
5255,Henry,Mcgee,Female,Single,henry.mcgee@hotmail.com,Germany,2023-10-26,1963-02-05
5256,Terry,Jones,Female,Widowed,terry.jones@gmail.com,Australia,2025-05-01,1973-08-28
5257,Mario,Sanders,Other,Divorced,mario.sanders@yahoo.com,Australia,2020-08-11,1972-09-22
5258,Jennifer,White,Other,Married,jennifer.white@gmail.com,Canada,2025-04-26,1991-04-28
5259,Maria,Jackson,Male,Divorced,maria.jackson@outlook.com,Canada,2021-07-24,1973-04-13
5260,Kyle,Fuentes,Other,Single,kyle.fuentes@hotmail.com,Canada,2023-07-14,1981-10-10
5261,Kristen,Petersen,Male,Divorced,kristen.petersen@yahoo.com,Australia,2021-12-19,1988-06-24
5262,Kyle,Cross,Other,Married,kyle.cross@gmail.com,UK,2023-03-30,1954-03-23
5263,Angela,Cohen,Other,Widowed,angela.cohen@hotmail.com,UK,2024-09-11,1957-10-30
5264,Joseph,Scott,Other,Widowed,joseph.scott@yahoo.com,Australia,2025-02-10,2000-09-22
5265,Aaron,Rose,Other,Widowed,aaron.rose@gmail.com,Canada,2022-01-15,2004-06-05
5266,Brianna,Morris,Female,Single,brianna.morris@outlook.com,USA,2023-08-07,1973-08-27
5267,David,Lyons,Female,Divorced,david.lyons@yahoo.com,UK,2021-03-27,1950-03-03
5268,Kimberly,Holloway,Male,Widowed,kimberly.holloway@yahoo.com,UK,2022-11-03,1952-03-14
5269,Jerry,Thomas,Male,Married,jerry.thomas@outlook.com,Germany,2025-03-10,1981-06-13
5270,Lisa,Tucker,Female,Divorced,lisa.tucker@outlook.com,Australia,2020-08-04,1993-12-20
5271,Ryan,Gamble,Female,Divorced,ryan.gamble@yahoo.com,Canada,2022-05-08,1980-02-06
5272,Nicholas,Greene,Male,Widowed,nicholas.greene@yahoo.com,Canada,2021-05-11,1991-08-01
5273,Brittany,Flores,Male,Single,brittany.flores@gmail.com,Germany,2021-10-23,1947-06-26
5274,Kyle,Johnson,Male,Divorced,kyle.johnson@hotmail.com,UK,2024-02-06,2004-05-05
5275,Christine,Anderson,Other,Single,christine.anderson@yahoo.com,Australia,2020-11-13,1959-08-03
5276,Monica,Odonnell,Male,Single,monica.odonnell@yahoo.com,Germany,2023-07-18,1979-10-22
5277,Kevin,Williams,Other,Married,kevin.williams@hotmail.com,USA,2022-06-17,1986-09-17
5278,Benjamin,Mills,Male,Single,benjamin.mills@gmail.com,Australia,2021-04-27,1971-10-01
5279,Mary,Myers,Other,Single,mary.myers@gmail.com,Germany,2025-05-07,1971-09-21
5280,Barbara,Moyer,Other,Widowed,barbara.moyer@gmail.com,Germany,2024-04-27,1989-03-03
5281,Paige,Jones,Other,Divorced,paige.jones@gmail.com,Canada,2021-10-28,2007-07-19
5282,Steven,Pace,Female,Widowed,steven.pace@outlook.com,Australia,2020-09-14,1976-03-19
5283,Sandra,Jones,Other,Single,sandra.jones@outlook.com,Canada,2025-04-17,1954-08-07
5284,Ronald,Edwards,Other,Widowed,ronald.edwards@gmail.com,UK,2021-04-17,1989-08-12
5285,Joshua,Campbell,Other,Widowed,joshua.campbell@gmail.com,USA,2022-12-17,2004-11-16
5286,Michael,Chapman,Female,Married,michael.chapman@hotmail.com,Canada,2024-10-30,1961-04-02
5287,Cory,Wong,Male,Divorced,cory.wong@hotmail.com,Germany,2023-12-04,1960-12-12
5288,Robert,Lindsey,Male,Divorced,robert.lindsey@hotmail.com,Germany,2025-07-22,1979-06-27
5289,Bradley,Li,Female,Married,bradley.li@hotmail.com,USA,2020-09-25,1946-01-06
5290,Heather,Cuevas,Female,Divorced,heather.cuevas@yahoo.com,Germany,2022-04-07,1973-06-25
5291,Yolanda,Martinez,Female,Married,yolanda.martinez@hotmail.com,Canada,2022-09-09,2004-12-22
5292,Kathleen,Jackson,Female,Single,kathleen.jackson@yahoo.com,Canada,2023-08-16,2005-06-01
5293,Christopher,Evans,Female,Single,christopher.evans@gmail.com,Germany,2022-06-22,1986-08-31
5294,Tanner,Lutz,Male,Widowed,tanner.lutz@yahoo.com,Australia,2024-09-17,1990-06-12
5295,Collin,Padilla,Male,Married,collin.padilla@gmail.com,Germany,2024-08-27,1953-05-09
5296,Andrew,Eaton,Male,Married,andrew.eaton@hotmail.com,USA,2024-04-19,1976-08-18
5297,Robin,Freeman,Male,Single,robin.freeman@yahoo.com,Canada,2023-05-24,1982-12-01
5298,Kelly,White,Male,Widowed,kelly.white@outlook.com,Australia,2022-12-28,1951-03-20
5299,Michelle,Turner,Male,Widowed,michelle.turner@yahoo.com,Germany,2024-06-10,1959-08-25
5300,Brittany,Reed,Male,Divorced,brittany.reed@outlook.com,Canada,2022-02-01,1944-10-04
5301,Jeffery,Shah,Male,Married,jeffery.shah@gmail.com,UK,2024-12-26,1990-05-29
5302,Lisa,Cantu,Male,Married,lisa.cantu@hotmail.com,Canada,2020-11-14,1981-04-25
5303,Rebecca,Carter,Male,Single,rebecca.carter@gmail.com,Australia,2024-04-10,1972-11-03
5304,Robert,Martinez,Female,Divorced,robert.martinez@yahoo.com,Germany,2021-03-09,1947-12-28
5305,Christopher,Velez,Male,Divorced,christopher.velez@outlook.com,USA,2022-05-01,1961-10-01
5306,Ryan,Clark,Female,Single,ryan.clark@outlook.com,Germany,2024-10-27,1953-03-30
5307,John,Dorsey,Female,Married,john.dorsey@yahoo.com,Germany,2021-02-10,1950-10-12
5308,Amanda,Fisher,Male,Divorced,amanda.fisher@gmail.com,USA,2021-08-08,1979-01-07
5309,James,Smith,Female,Married,james.smith@outlook.com,UK,2022-01-09,2005-10-20
5310,Christine,Gonzales,Male,Married,christine.gonzales@outlook.com,USA,2025-07-21,1970-11-08
5311,Kim,Nicholson,Other,Widowed,kim.nicholson@yahoo.com,Canada,2021-01-19,1976-02-15
5312,Jacqueline,Padilla,Female,Divorced,jacqueline.padilla@yahoo.com,Canada,2025-07-26,1959-04-01
5313,Kathleen,Smith,Other,Divorced,kathleen.smith@hotmail.com,Germany,2024-09-20,1976-10-06
5314,Stephanie,Davis,Male,Widowed,stephanie.davis@hotmail.com,Australia,2020-08-16,1980-11-27
5315,Ralph,Hardy,Other,Divorced,ralph.hardy@hotmail.com,Australia,2023-12-04,1947-10-27
5316,Angela,Griffin,Male,Widowed,angela.griffin@outlook.com,Australia,2024-12-27,1970-03-03
5317,Brian,Taylor,Male,Widowed,brian.taylor@outlook.com,UK,2021-12-03,1995-04-18
5318,Olivia,Lin,Other,Widowed,olivia.lin@yahoo.com,Germany,2023-05-03,2007-06-20
5319,Linda,Orozco,Female,Divorced,linda.orozco@outlook.com,Germany,2025-02-08,2003-07-22
5320,Tina,Walker,Male,Divorced,tina.walker@hotmail.com,UK,2022-07-02,1957-10-11
5321,Christopher,Wu,Female,Married,christopher.wu@yahoo.com,USA,2024-09-03,2001-07-12
